CLIENTNUM;Attrition_Flag;Customer_Age;Gender;Dependent_count;Education_Level;Marital_Status;Income_Category;Card_Category;Months_on_book;Months_Inactive_12_mon
788789658;Existing Customer;40;M;5;Unknown;Unknown;$80K - $120K;Blue;22;1
717837858;Existing Customer;47;M;5;College;Married;$120K +;Blue;34;1
709382958;Existing Customer;55;F;2;Graduate;Married;$40K - $60K;Blue;46;1
716253858;Existing Customer;37;M;5;Post-Graduate;Married;$80K - $120K;Blue;26;1
713725683;Existing Customer;36;F;0;College;Single;Less than $40K;Blue;27;3
710364258;Existing Customer;53;F;2;Uneducated;Married;Unknown;Blue;41;2
816033783;Existing Customer;26;M;0;High School;Single;$60K - $80K;Blue;21;2
715065483;Existing Customer;45;F;3;Graduate;Divorced;Less than $40K;Blue;36;3
718751133;Existing Customer;36;F;2;Unknown;Married;Less than $40K;Blue;26;1
713983308;Existing Customer;60;M;0;Post-Graduate;Married;$60K - $80K;Blue;49;1
718418958;Attrited Customer;30;M;1;Post-Graduate;Divorced;Less than $40K;Blue;36;2
779367858;Existing Customer;39;M;4;High School;Married;$60K - $80K;Blue;28;3
711285633;Existing Customer;33;F;0;Unknown;Single;Unknown;Blue;36;1
714974658;Existing Customer;48;F;4;College;Married;Less than $40K;Blue;36;1
716374308;Existing Customer;39;M;3;Graduate;Married;$60K - $80K;Blue;33;3
713416233;Existing Customer;38;M;2;Graduate;Married;$80K - $120K;Blue;24;2
797643708;Existing Customer;47;M;1;High School;Married;$120K +;Blue;41;1
808292958;Existing Customer;26;M;0;Graduate;Single;Less than $40K;Blue;20;2
719831958;Existing Customer;49;M;3;College;Single;$120K +;Blue;36;2
708860358;Existing Customer;38;M;3;High School;Married;$80K - $120K;Blue;22;2
717385983;Existing Customer;30;M;0;Graduate;Married;Less than $40K;Blue;21;6
719049033;Existing Customer;53;M;3;High School;Married;$120K +;Blue;44;6
717581658;Existing Customer;49;M;2;Unknown;Single;$60K - $80K;Blue;38;1
714347508;Existing Customer;35;M;2;Uneducated;Single;$60K - $80K;Blue;21;3
803833608;Existing Customer;40;M;3;Uneducated;Single;$40K - $60K;Silver;33;1
712576908;Existing Customer;30;M;0;High School;Married;$60K - $80K;Blue;36;2
778511733;Existing Customer;42;F;3;College;Single;$40K - $60K;Blue;30;3
721464783;Existing Customer;62;F;0;Graduate;Married;Less than $40K;Blue;36;2
821179233;Attrited Customer;50;F;1;Post-Graduate;Single;$40K - $60K;Blue;46;3
713126733;Existing Customer;56;M;3;College;Married;$120K +;Blue;43;2
719688408;Existing Customer;45;M;3;Graduate;Married;$80K - $120K;Silver;36;2
779811183;Existing Customer;35;F;3;Uneducated;Married;Less than $40K;Blue;25;1
771086208;Existing Customer;57;F;2;Graduate;Married;Less than $40K;Blue;44;4
715217733;Existing Customer;33;F;2;High School;Single;Unknown;Blue;25;1
813752433;Attrited Customer;43;F;3;Graduate;Single;Less than $40K;Blue;38;2
711876333;Existing Customer;53;M;3;Graduate;Married;$80K - $120K;Blue;36;1
715256658;Existing Customer;50;M;2;College;Single;$60K - $80K;Blue;36;3
711329658;Existing Customer;30;M;0;High School;Married;$120K +;Blue;13;1
710227908;Existing Customer;37;F;3;Graduate;Single;Less than $40K;Blue;36;2
716362008;Existing Customer;37;M;2;Doctorate;Married;$40K - $60K;Blue;29;3
714939708;Existing Customer;45;M;3;Graduate;Single;$80K - $120K;Blue;36;1
708083283;Attrited Customer;58;M;0;Unknown;Single;$40K - $60K;Blue;45;1
719431608;Existing Customer;63;F;0;College;Married;$40K - $60K;Blue;53;1
769411758;Existing Customer;43;M;1;Graduate;Single;$60K - $80K;Blue;37;3
714248733;Existing Customer;26;F;0;Unknown;Single;Unknown;Blue;13;1
804481608;Existing Customer;37;F;1;Unknown;Single;Less than $40K;Blue;32;3
714631833;Existing Customer;53;M;4;Graduate;Married;$60K - $80K;Blue;44;2
769751958;Existing Customer;55;M;3;Unknown;Married;$120K +;Blue;49;2
717999183;Existing Customer;36;M;3;High School;Married;$60K - $80K;Blue;36;3
713075283;Existing Customer;51;M;3;High School;Single;$120K +;Blue;36;1
711561108;Existing Customer;36;M;4;Graduate;Single;$80K - $120K;Blue;24;1
709854483;Existing Customer;35;F;1;High School;Married;Unknown;Blue;17;3
713630733;Existing Customer;34;F;2;Graduate;Single;Less than $40K;Blue;24;3
717599283;Existing Customer;57;M;0;Doctorate;Married;$60K - $80K;Blue;36;1
806407308;Attrited Customer;54;F;3;College;Single;Unknown;Blue;49;2
712730583;Existing Customer;29;M;0;Uneducated;Married;$60K - $80K;Blue;20;2
712142733;Existing Customer;37;F;3;Post-Graduate;Married;Less than $40K;Blue;26;3
720153258;Existing Customer;53;F;2;College;Single;Less than $40K;Blue;45;3
814086333;Existing Customer;36;M;3;College;Married;$40K - $60K;Blue;31;2
715524708;Existing Customer;49;M;5;Unknown;Single;$40K - $60K;Silver;41;2
713307708;Existing Customer;64;F;0;Unknown;Married;$40K - $60K;Blue;55;3
714069858;Existing Customer;53;M;3;Graduate;Married;$60K - $80K;Blue;36;3
712789383;Existing Customer;52;M;1;Graduate;Married;$120K +;Blue;44;1
787983633;Existing Customer;35;F;3;Uneducated;Married;Less than $40K;Blue;26;1
758583708;Attrited Customer;37;F;3;Graduate;Single;Less than $40K;Blue;24;1
717130383;Existing Customer;50;M;0;Uneducated;Married;$60K - $80K;Blue;36;3
720770883;Existing Customer;65;F;0;Graduate;Single;Less than $40K;Blue;56;3
716797758;Existing Customer;53;F;2;Unknown;Married;Less than $40K;Blue;44;2
713835258;Existing Customer;53;M;1;Unknown;Married;$120K +;Blue;48;2
720677733;Existing Customer;40;M;3;Graduate;Married;$80K - $120K;Silver;36;3
718587858;Existing Customer;39;M;4;High School;Married;$60K - $80K;Blue;31;1
710263608;Existing Customer;53;F;3;High School;Married;Unknown;Blue;36;2
715055433;Existing Customer;36;M;3;Uneducated;Married;$60K - $80K;Blue;22;3
715498308;Existing Customer;35;F;2;Graduate;Married;$40K - $60K;Blue;36;3
708099183;Existing Customer;37;F;2;High School;Single;Less than $40K;Blue;36;2
716452908;Existing Customer;36;F;1;Unknown;Single;Less than $40K;Blue;36;2
789959283;Existing Customer;39;M;2;College;Single;$80K - $120K;Blue;24;3
713536158;Existing Customer;65;M;1;College;Married;Less than $40K;Blue;56;3
716750358;Existing Customer;45;F;1;Unknown;Married;Less than $40K;Blue;32;1
815299833;Existing Customer;38;F;2;Graduate;Married;Less than $40K;Blue;33;2
721003008;Attrited Customer;36;F;4;Graduate;Married;Less than $40K;Blue;24;2
779883933;Existing Customer;40;F;4;Graduate;Married;Less than $40K;Blue;24;3
716612958;Existing Customer;35;F;2;College;Married;$40K - $60K;Blue;29;1
715859058;Existing Customer;54;M;3;Post-Graduate;Married;$120K +;Blue;42;3
772031733;Existing Customer;40;M;4;Graduate;Single;$80K - $120K;Blue;29;1
720668358;Existing Customer;59;M;0;Uneducated;Single;$40K - $60K;Blue;46;3
778708533;Attrited Customer;26;F;0;High School;Single;$40K - $60K;Blue;13;2
719649408;Existing Customer;46;M;2;High School;Married;$60K - $80K;Blue;35;3
715457658;Existing Customer;29;F;1;Graduate;Married;Unknown;Blue;19;3
711934308;Existing Customer;38;M;3;Graduate;Single;$40K - $60K;Blue;19;2
781326483;Existing Customer;31;M;0;Graduate;Divorced;$60K - $80K;Blue;25;1
712557708;Existing Customer;35;M;1;High School;Married;$60K - $80K;Blue;21;2
789187908;Existing Customer;56;M;2;Uneducated;Married;$80K - $120K;Blue;45;2
773297508;Existing Customer;34;M;3;College;Married;$80K - $120K;Blue;28;1
716529258;Existing Customer;42;M;4;Doctorate;Married;$80K - $120K;Blue;27;3
708242283;Existing Customer;29;M;1;College;Single;$60K - $80K;Blue;36;3
789247458;Existing Customer;32;M;0;Graduate;Single;$40K - $60K;Blue;21;2
717100833;Existing Customer;37;F;2;High School;Married;Less than $40K;Blue;27;6
716870583;Existing Customer;36;F;3;Unknown;Married;Less than $40K;Blue;36;5
719999508;Existing Customer;37;M;3;Unknown;Married;$60K - $80K;Blue;24;1
721236408;Existing Customer;38;M;2;Graduate;Married;$80K - $120K;Blue;29;3
720122808;Attrited Customer;52;M;2;High School;Married;$60K - $80K;Silver;35;4
716882658;Existing Customer;62;F;2;Graduate;Married;Less than $40K;Blue;51;2
713734758;Existing Customer;35;F;2;Graduate;Married;Unknown;Blue;23;2
709085358;Existing Customer;36;M;1;Graduate;Single;$60K - $80K;Blue;36;3
715785933;Existing Customer;54;M;3;College;Married;$80K - $120K;Blue;45;3
717159858;Existing Customer;27;M;1;High School;Single;$60K - $80K;Blue;18;2
713259858;Attrited Customer;26;M;0;High School;Single;$40K - $60K;Blue;15;1
787516908;Existing Customer;56;F;2;Graduate;Married;Less than $40K;Blue;45;3
711145008;Existing Customer;60;F;1;Graduate;Married;$40K - $60K;Blue;47;3
715013733;Existing Customer;54;M;4;Graduate;Married;$60K - $80K;Blue;36;3
717098208;Existing Customer;48;M;3;Unknown;Married;$80K - $120K;Blue;41;2
737982408;Existing Customer;33;M;1;College;Single;$80K - $120K;Blue;26;3
713216883;Existing Customer;64;F;0;Unknown;Married;Less than $40K;Blue;55;3
709361058;Existing Customer;35;M;2;Graduate;Married;$60K - $80K;Blue;24;1
710312658;Existing Customer;54;F;2;Unknown;Married;Less than $40K;Blue;43;3
773383158;Existing Customer;29;F;1;College;Single;Less than $40K;Blue;23;3
716053083;Attrited Customer;33;M;2;Graduate;Married;$120K +;Blue;21;2
717667833;Existing Customer;34;M;1;Graduate;Married;$40K - $60K;Blue;36;2
716998608;Existing Customer;48;M;3;Graduate;Unknown;$60K - $80K;Blue;36;3
772086408;Existing Customer;38;M;3;High School;Single;$80K - $120K;Blue;27;1
708597558;Existing Customer;42;M;3;High School;Single;$60K - $80K;Blue;36;4
718011783;Existing Customer;55;M;3;Graduate;Married;$40K - $60K;Blue;36;3
714360033;Existing Customer;62;M;1;High School;Married;$40K - $60K;Blue;43;1
811005858;Existing Customer;33;F;0;Unknown;Married;Less than $40K;Blue;28;2
794485158;Existing Customer;38;M;2;Unknown;Married;$80K - $120K;Blue;18;1
708513183;Existing Customer;39;M;1;Uneducated;Married;$40K - $60K;Blue;29;2
719353158;Existing Customer;56;M;1;College;Married;$80K - $120K;Blue;45;1
711436083;Existing Customer;36;M;1;Graduate;Married;Less than $40K;Blue;18;3
780374133;Existing Customer;29;M;1;College;Single;$80K - $120K;Blue;19;3
739117233;Existing Customer;57;M;3;High School;Married;$120K +;Blue;50;3
708486033;Existing Customer;55;F;3;Post-Graduate;Married;Unknown;Blue;36;2
795237183;Existing Customer;51;F;2;Graduate;Married;$40K - $60K;Blue;45;2
788788758;Existing Customer;57;F;3;College;Single;Unknown;Blue;39;1
709635858;Existing Customer;56;F;3;Graduate;Married;Less than $40K;Blue;45;2
789701658;Existing Customer;26;M;0;College;Single;$40K - $60K;Blue;13;2
713484483;Existing Customer;36;F;4;Uneducated;Single;Unknown;Silver;21;1
711954558;Existing Customer;53;F;3;Graduate;Married;$40K - $60K;Blue;44;3
712655583;Existing Customer;41;M;3;Graduate;Married;$40K - $60K;Blue;32;3
779686683;Existing Customer;26;F;0;Post-Graduate;Single;Less than $40K;Blue;13;3
711226758;Existing Customer;51;F;1;College;Divorced;Less than $40K;Blue;42;2
713241033;Existing Customer;34;M;0;Graduate;Married;$60K - $80K;Blue;26;3
788754108;Existing Customer;65;F;1;Unknown;Single;$40K - $60K;Blue;48;2
717013383;Existing Customer;52;M;2;High School;Married;$80K - $120K;Blue;43;3
712634133;Existing Customer;54;F;2;Graduate;Married;Less than $40K;Blue;45;2
709537683;Attrited Customer;37;M;3;College;Married;$80K - $120K;Blue;30;4
778627983;Existing Customer;40;F;3;Graduate;Married;Unknown;Blue;20;1
720241758;Existing Customer;55;M;0;Doctorate;Married;$80K - $120K;Blue;36;1
720814233;Existing Customer;45;M;4;High School;Unknown;$80K - $120K;Blue;34;3
785080308;Existing Customer;37;F;2;High School;Married;Less than $40K;Blue;31;3
713358633;Existing Customer;30;M;1;Graduate;Single;$60K - $80K;Blue;36;1
720392433;Existing Customer;55;F;1;Unknown;Married;Less than $40K;Blue;36;6
720282558;Existing Customer;36;M;2;Graduate;Single;$80K - $120K;Silver;27;2
821370858;Existing Customer;39;M;1;Graduate;Married;$40K - $60K;Blue;35;3
799249833;Existing Customer;34;M;2;Graduate;Single;Less than $40K;Blue;28;1
713016633;Existing Customer;47;M;3;High School;Single;$60K - $80K;Blue;36;3
814471983;Existing Customer;42;M;3;High School;Divorced;$80K - $120K;Blue;37;3
779612808;Existing Customer;61;M;1;Graduate;Married;$40K - $60K;Blue;50;2
716692683;Existing Customer;31;M;1;College;Single;$40K - $60K;Blue;22;1
790145733;Attrited Customer;40;M;3;College;Single;$80K - $120K;Silver;33;3
716038533;Existing Customer;42;F;3;Graduate;Unknown;Less than $40K;Blue;32;1
714421233;Existing Customer;54;F;0;Graduate;Married;Less than $40K;Blue;36;3
709783908;Existing Customer;52;F;3;Unknown;Married;Less than $40K;Blue;47;3
812788233;Existing Customer;31;F;0;Graduate;Married;Less than $40K;Blue;21;1
772452783;Existing Customer;43;M;3;Unknown;Married;$40K - $60K;Blue;33;1
714002658;Existing Customer;49;M;2;Unknown;Married;$120K +;Blue;34;4
713464983;Existing Customer;45;F;2;Graduate;Unknown;$40K - $60K;Blue;36;3
713910108;Existing Customer;38;M;1;Graduate;Married;$80K - $120K;Blue;28;2
808169358;Existing Customer;57;M;2;Uneducated;Single;$40K - $60K;Blue;52;3
714013083;Existing Customer;63;F;2;Graduate;Married;$40K - $60K;Blue;53;2
715381533;Existing Customer;42;F;4;Post-Graduate;Single;Less than $40K;Blue;36;2
717678408;Existing Customer;61;F;1;Doctorate;Married;$40K - $60K;Blue;47;2
719143308;Existing Customer;37;M;2;Unknown;Single;$40K - $60K;Blue;28;4
711509658;Attrited Customer;61;M;2;Graduate;Married;$120K +;Blue;49;0
757481283;Existing Customer;35;M;3;College;Married;$60K - $80K;Blue;28;3
808681158;Existing Customer;57;M;0;Graduate;Married;$80K - $120K;Blue;52;6
718867683;Existing Customer;64;M;1;Unknown;Married;Less than $40K;Blue;55;3
714618333;Existing Customer;39;F;2;Doctorate;Married;Unknown;Blue;36;2
794562783;Existing Customer;28;F;0;Unknown;Single;Unknown;Blue;13;3
708208758;Existing Customer;53;M;1;Graduate;Single;$80K - $120K;Blue;45;3
794504658;Existing Customer;39;M;1;Unknown;Married;$60K - $80K;Blue;24;3
714772758;Existing Customer;35;F;3;Graduate;Married;Less than $40K;Blue;27;2
713830233;Existing Customer;47;F;5;High School;Married;$40K - $60K;Blue;36;3
713577483;Existing Customer;47;M;4;Unknown;Married;$80K - $120K;Blue;35;3
814513008;Existing Customer;38;M;2;Graduate;Married;$80K - $120K;Blue;33;3
712765158;Existing Customer;26;F;1;High School;Single;Less than $40K;Blue;15;3
714411108;Existing Customer;37;F;3;Graduate;Single;Unknown;Blue;28;2
720231108;Existing Customer;57;M;2;Graduate;Single;Less than $40K;Blue;39;4
709035708;Existing Customer;38;F;0;Unknown;Married;Less than $40K;Blue;36;2
720662508;Existing Customer;39;M;1;Graduate;Married;$120K +;Blue;25;3
708623283;Existing Customer;35;M;2;Uneducated;Single;$60K - $80K;Blue;16;3
813247083;Existing Customer;38;M;2;Graduate;Married;$80K - $120K;Blue;33;3
780078333;Existing Customer;56;M;2;Unknown;Married;$60K - $80K;Blue;41;2
811915383;Existing Customer;36;M;3;Uneducated;Married;$40K - $60K;Blue;31;2
719818983;Attrited Customer;39;M;1;College;Divorced;$80K - $120K;Blue;28;3
716349183;Existing Customer;58;F;1;Uneducated;Married;Unknown;Blue;36;2
710067183;Existing Customer;28;M;1;High School;Single;Less than $40K;Blue;36;2
771234558;Existing Customer;65;F;0;Graduate;Single;Less than $40K;Blue;56;3
820288233;Existing Customer;26;F;0;Uneducated;Single;Less than $40K;Blue;20;3
717511533;Existing Customer;28;M;0;Graduate;Single;Less than $40K;Blue;36;2
711642108;Existing Customer;30;F;1;Uneducated;Married;Unknown;Blue;13;2
712495233;Existing Customer;31;F;0;Uneducated;Married;Less than $40K;Blue;19;3
718484283;Existing Customer;57;M;3;Post-Graduate;Married;$60K - $80K;Blue;36;1
717413658;Existing Customer;43;M;4;High School;Married;$40K - $60K;Blue;32;2
804668658;Attrited Customer;26;F;0;Uneducated;Single;Less than $40K;Blue;20;2
715934283;Existing Customer;39;F;2;High School;Single;$40K - $60K;Blue;26;3
717499083;Existing Customer;35;M;0;Unknown;Single;$60K - $80K;Blue;36;1
715279683;Existing Customer;52;F;2;Uneducated;Married;$40K - $60K;Blue;36;1
718971333;Existing Customer;33;M;1;Graduate;Single;$80K - $120K;Blue;20;3
709219533;Existing Customer;53;M;3;High School;Married;$60K - $80K;Blue;41;1
709150608;Existing Customer;30;F;0;Unknown;Married;Less than $40K;Blue;19;1
788259558;Existing Customer;59;M;0;Unknown;Married;Less than $40K;Blue;51;3
802464033;Existing Customer;65;F;0;Graduate;Married;Less than $40K;Blue;56;3
712757808;Existing Customer;33;F;2;Uneducated;Married;Less than $40K;Blue;22;2
714457083;Existing Customer;52;F;2;High School;Married;Unknown;Blue;44;3
713413758;Existing Customer;26;F;1;College;Single;Unknown;Blue;16;3
708741633;Existing Customer;52;M;4;High School;Married;$60K - $80K;Blue;44;3
714043833;Existing Customer;37;F;3;Graduate;Single;Less than $40K;Blue;36;2
789577833;Existing Customer;56;M;2;Graduate;Married;$120K +;Blue;49;1
787570758;Existing Customer;35;M;2;Uneducated;Married;$120K +;Blue;26;3
720371733;Existing Customer;58;F;0;Graduate;Married;Less than $40K;Blue;47;3
819117183;Existing Customer;34;F;3;Unknown;Married;$40K - $60K;Blue;29;2
711776433;Existing Customer;37;M;3;Uneducated;Single;$80K - $120K;Blue;26;2
709583133;Existing Customer;53;M;3;Uneducated;Married;$40K - $60K;Blue;40;3
719521983;Existing Customer;38;M;2;Uneducated;Married;$40K - $60K;Blue;31;3
718415133;Existing Customer;38;M;1;Uneducated;Married;$80K - $120K;Blue;25;1
710594358;Existing Customer;28;F;0;Unknown;Single;Less than $40K;Silver;36;3
709730508;Existing Customer;39;F;0;High School;Single;Unknown;Blue;27;3
720462633;Existing Customer;43;F;3;Uneducated;Single;Less than $40K;Blue;29;2
715005558;Existing Customer;36;M;2;College;Single;$80K - $120K;Blue;36;2
779993208;Existing Customer;38;F;2;Uneducated;Married;Less than $40K;Blue;28;3
787543008;Existing Customer;37;M;1;Graduate;Single;$40K - $60K;Blue;27;3
743265108;Existing Customer;37;M;4;College;Single;$60K - $80K;Blue;30;1
713770383;Existing Customer;29;F;0;Uneducated;Divorced;Less than $40K;Blue;19;4
712392108;Existing Customer;51;M;3;High School;Married;$60K - $80K;Blue;36;2
720145683;Existing Customer;54;M;1;College;Married;$60K - $80K;Blue;42;2
714832383;Existing Customer;35;M;0;High School;Single;$80K - $120K;Gold;29;2
772706283;Existing Customer;38;F;2;College;Married;$40K - $60K;Blue;28;3
795920358;Existing Customer;33;F;2;High School;Married;Less than $40K;Blue;27;2
716277558;Existing Customer;45;F;1;Uneducated;Single;Less than $40K;Blue;36;3
764776833;Existing Customer;61;M;0;Graduate;Married;$40K - $60K;Blue;54;3
710795883;Existing Customer;33;F;3;Uneducated;Married;Less than $40K;Blue;16;1
710428308;Existing Customer;55;M;4;High School;Single;$60K - $80K;Blue;51;1
721096983;Existing Customer;34;F;2;Graduate;Single;Less than $40K;Blue;36;3
